¾®ºÅ	Éî¶È	TVD	GR	_RT	_SP	_AC
LT2	79.375	79.375	82.922	31.817	57.084	418.235
LT2	79.5	79.5	82.099	32.414	56.94	417.677
LT2	79.625	79.625	81.729	33.102	56.796	439.385
LT2	79.75	79.75	82.186	33.601	56.657	470.974
LT2	79.875	79.875	83.416	33.781	56.525	504.013
LT2	80	80	84.593	33.416	56.403	537.634
LT2	80.125	80.125	85.359	32.407	56.292	565.779
LT2	80.25	80.25	85.719	30.952	56.191	580.352
LT2	80.375	80.375	85.639	29.753	56.103	583.657
LT2	80.5	80.5	84.898	29.252	56.027	583.906
LT2	80.625	80.625	83.583	29.428	55.965	582.872
LT2	80.75	80.75	82.791	29.809	55.918	581.39
LT2	80.875	80.875	82.799	29.931	55.888	579.335
LT2	81	81	82.719	29.521	55.874	577.871
LT2	81.125	81.125	82.618	28.653	55.877	578.259
LT2	81.25	81.25	83.059	27.622	55.898	578.773
LT2	81.375	81.375	83.982	26.843	55.939	578.136
LT2	81.5	81.5	84.755	26.529	56	577.425
LT2	81.625	81.625	84.891	26.582	56.081	576.886
LT2	81.75	81.75	84.606	26.776	56.184	576.81
LT2	81.875	81.875	84.087	27.036	56.305	576.819
LT2	82	82	84.022	27.396	56.442	576.101
LT2	82.125	82.125	84.432	27.744	56.595	574.721
LT2	82.25	82.25	84.311	27.992	56.759	572.479
LT2	82.375	82.375	83.188	28.14	56.932	568.058
LT2	82.5	82.5	82.216	28.159	57.115	562.412
LT2	82.625	82.625	82.611	28.067	57.303	558.297
LT2	82.75	82.75	84.197	27.937	57.496	557.068
LT2	82.875	82.875	85.869	27.726	57.69	556.797
LT2	83	83	87.958	27.376	57.884	557.405
LT2	83.125	83.125	90.725	27.064	58.074	559.63
LT2	83.25	83.25	93.119	27.071	58.26	561.23
LT2	83.375	83.375	93.116	27.305	58.44	561.788
LT2	83.5	83.5	90.737	27.307	58.61	563.557
LT2	83.625	83.625	88.023	27.002	58.765	566.066
LT2	83.75	83.75	87.35	26.513	58.899	568.341
LT2	83.875	83.875	88.263	25.984	59.008	569.207
LT2	84	84	89.116	25.554	59.089	567.012
LT2	84.125	84.125	88.665	25.419	59.141	563.843
LT2	84.25	84.25	87.792	25.721	59.165	563.325
LT2	84.375	84.375	87.083	26.358	59.162	564.018
LT2	84.5	84.5	86.544	27.025	59.129	565.854
LT2	84.625	84.625	85.865	27.471	59.067	569.851
LT2	84.75	84.75	85.011	27.742	58.979	573.682
LT2	84.875	84.875	84.226	28.033	58.862	575.307
LT2	85	85	83.854	28.463	58.723	576.116
LT2	85.125	85.125	84.309	28.879	58.565	574.721
LT2	85.25	85.25	85.091	29.022	58.391	570.589
LT2	85.375	85.375	85.669	28.927	58.206	566.877
LT2	85.5	85.5	86.032	28.715	58.011	564.379
LT2	85.625	85.625	86.323	28.773	57.81	562.484
LT2	85.75	85.75	86.47	29.31	57.605	563.931
LT2	85.875	85.875	86.161	30.149	57.402	569.059
LT2	86	86	85.327	30.793	57.208	572.001
LT2	86.125	86.125	84.172	31.016	57.029	570.352
LT2	86.25	86.25	82.896	30.975	56.872	562.088
LT2	86.375	86.375	81.741	31.004	56.734	543.822
LT2	86.5	86.5	81.136	31.101	56.615	520.332
LT2	86.625	86.625	80.882	31.15	56.513	508.352
LT2	86.75	86.75	80.927	31.127	56.425	509.907
LT2	86.875	86.875	81.245	30.987	56.353	520.721
LT2	87	87	81.266	30.667	56.298	541.723
LT2	87.125	87.125	80.627	30.306	56.26	558.383
LT2	87.25	87.25	79.094	30.004	56.238	547.341
LT2	87.375	87.375	77.615	29.573	56.231	512.347
LT2	87.5	87.5	77.277	28.791	56.236	466.455
LT2	87.625	87.625	78.255	27.792	56.25	415.496
LT2	87.75	87.75	80.276	27.063	56.27	378.643
LT2	87.875	87.875	82.58	26.847	56.294	368.953
LT2	88	88	84.072	27.263	56.317	385.183
LT2	88.125	88.125	84.5	28.1	56.337	413.934
LT2	88.25	88.25	84.231	28.97	56.351	448.632
LT2	88.375	88.375	84.138	29.205	56.352	481.175
LT2	88.5	88.5	84.37	28.675	56.338	507.689
LT2	88.625	88.625	84.355	27.83	56.307	528.426
LT2	88.75	88.75	83.98	27.405	56.258	546.926
LT2	88.875	88.875	83.253	27.612	56.195	561.114
LT2	89	89	82.394	28.362	56.117	563.899
LT2	89.125	89.125	81.796	29.222	56.028	554.858
LT2	89.25	89.25	81.84	29.894	55.927	536.406
LT2	89.375	89.375	82.077	30.129	55.815	506.329
LT2	89.5	89.5	81.837	29.914	55.691	468.412
LT2	89.625	89.625	81.479	29.355	55.557	431.433
LT2	89.75	89.75	82.586	28.577	55.41	407.725
LT2	89.875	89.875	85.121	27.76	55.251	402.14
LT2	90	90	87.314	27.159	55.081	414.768
LT2	90.125	90.125	88.325	26.928	54.898	439.547
LT2	90.25	90.25	88.452	27.05	54.705	469.685
LT2	90.375	90.375	87.651	27.57	54.503	497.651
LT2	90.5	90.5	85.657	28.484	54.291	510.935
LT2	90.625	90.625	83.241	29.658	54.073	508.666
LT2	90.75	90.75	82.232	30.694	53.847	501.131
LT2	90.875	90.875	82.531	31.136	53.617	493.151
LT2	91	91	82.564	30.958	53.383	480.86
LT2	91.125	91.125	81.266	30.342	53.147	471.439
LT2	91.25	91.25	79.278	29.71	52.91	472.391
LT2	91.375	91.375	78.692	29.225	52.674	474.278
LT2	91.5	91.5	80.277	28.791	52.442	469.204
LT2	91.625	91.625	83.038	28.386	52.216	472.105
LT2	91.75	91.75	85.29	28.11	51.996	489.056
LT2	91.875	91.875	86.308	27.956	51.784	509.14
LT2	92	92	86.673	27.738	51.58	528.394
LT2	92.125	92.125	87.397	27.296	51.386	542.269
LT2	92.25	92.25	88.563	26.701	51.203	541.913
LT2	92.375	92.375	89.739	26.116	51.033	532.008
LT2	92.5	92.5	89.799	25.737	50.878	524.923
LT2	92.625	92.625	88.32	25.675	50.739	527.179
LT2	92.75	92.75	85.934	25.87	50.616	539.168
LT2	92.875	92.875	84.008	26.177	50.514	547.378
LT2	93	93	83.045	26.494	50.43	538.446
LT2	93.125	93.125	82.585	26.854	50.365	517.105
LT2	93.25	93.25	81.907	27.293	50.32	493.987
LT2	93.375	93.375	81.159	27.797	50.291	469.283
LT2	93.5	93.5	80.998	28.2	50.28	443.425
LT2	93.625	93.625	81.39	28.195	50.284	428.258
LT2	93.75	93.75	82.087	27.817	50.299	428.419
LT2	93.875	93.875	82.817	27.429	50.321	437.868
LT2	94	94	83.089	27.308	50.348	453.908
LT2	94.125	94.125	82.543	27.472	50.377	476.238
LT2	94.25	94.25	81.209	27.705	50.41	484.077
LT2	94.375	94.375	79.823	27.624	50.446	469.713
LT2	94.5	94.5	79.377	27.09	50.489	445.436
LT2	94.625	94.625	80.745	26.363	50.54	419.881
LT2	94.75	94.75	83.726	25.862	50.595	404.084
LT2	94.875	94.875	86.248	25.697	50.654	411.3
LT2	95	95	86.691	25.587	50.714	429.98
LT2	95.125	95.125	85.557	25.264	50.774	441.919
LT2	95.25	95.25	85.089	24.629	50.833	446.289
LT2	95.375	95.375	86.156	24.069	50.889	452.45
LT2	95.5	95.5	87.887	24.077	50.942	456.766
LT2	95.625	95.625	89.291	24.703	50.992	450.307
LT2	95.75	95.75	90.159	25.233	51.038	445.018
LT2	95.875	95.875	90.261	25.308	51.081	447.403
LT2	96	96	89.523	25.099	51.122	444.329
LT2	96.125	96.125	87.979	24.847	51.162	438.475
LT2	96.25	96.25	85.928	24.491	51.203	444.92
LT2	96.375	96.375	83.828	24.131	51.249	462.881
LT2	96.5	96.5	81.955	24.094	51.297	480.442
LT2	96.625	96.625	80.751	24.435	51.347	494.884
LT2	96.75	96.75	80.413	24.779	51.393	505.707
LT2	96.875	96.875	81.027	24.952	51.434	507.761
LT2	97	97	82.483	25.063	51.467	497.652
LT2	97.125	97.125	84.363	25.126	51.494	482.529
LT2	97.25	97.25	86.371	24.931	51.517	468.976
LT2	97.375	97.375	87.989	24.446	51.537	460.375
LT2	97.5	97.5	89.23	23.919	51.557	458.097
LT2	97.625	97.625	90.492	23.382	51.577	464.879
LT2	97.75	97.75	91.441	22.808	51.597	480.324
LT2	97.875	97.875	91.48	22.383	51.617	495.899
LT2	98	98	90.837	22.328	51.637	506.241
LT2	98.125	98.125	90.397	22.67	51.657	510.972
LT2	98.25	98.25	90.251	23.133	51.677	509.615
LT2	98.375	98.375	89.406	23.512	51.695	500.796
LT2	98.5	98.5	87.62	23.851	51.709	492.215
LT2	98.625	98.625	85.546	24.283	51.717	492.729
LT2	98.75	98.75	83.992	24.773	51.718	502.535
LT2	98.875	98.875	83.158	25.053	51.711	512.966
LT2	99	99	82.766	25.075	51.698	522.797
LT2	99.125	99.125	81.88	25.263	51.677	531.223
LT2	99.25	99.25	80.692	25.829	51.652	533.432
LT2	99.375	99.375	80.412	26.505	51.623	530.585
LT2	99.5	99.5	81.277	26.977	51.589	530.01
LT2	99.625	99.625	82.364	27.344	51.551	531.963
LT2	99.75	99.75	82.633	27.603	51.508	532.893
LT2	99.875	99.875	82.425	27.474	51.463	531.754
LT2	100	100	82.477	26.828	51.414	527.325
LT2	100.125	100.125	83.205	25.873	51.363	514.752
LT2	100.25	100.25	84.82	25.034	51.31	496.525
LT2	100.375	100.375	86.952	24.426	51.256	480.337
LT2	100.5	100.5	88.402	24.136	51.202	471.264
LT2	100.625	100.625	88.76	24.255	51.149	469.146
LT2	100.75	100.75	88.304	24.852	51.097	472.77
LT2	100.875	100.875	87.405	25.889	51.049	477.704
LT2	101	101	86.082	27.051	51.005	481.025
LT2	101.125	101.125	84.547	27.954	50.967	481.729
LT2	101.25	101.25	83.475	28.159	50.937	476.793
LT2	101.375	101.375	82.594	27.671	50.913	468.886
LT2	101.5	101.5	81.442	26.84	50.896	464.953
LT2	101.625	101.625	80.564	26.255	50.885	466.537
LT2	101.75	101.75	80.648	25.969	50.878	467.389
LT2	101.875	101.875	80.944	25.65	50.872	467.285
LT2	102	102	80.563	25.022	50.866	470.405
LT2	102.125	102.125	79.783	24.204	50.856	471.83
LT2	102.25	102.25	80.034	23.458	50.841	467.012
LT2	102.375	102.375	81.903	22.852	50.821	468.173
LT2	102.5	102.5	84.99	22.392	50.795	479.183
LT2	102.625	102.625	87.987	22.099	50.762	492.826
LT2	102.75	102.75	90.079	21.857	50.721	507.983
LT2	102.875	102.875	91.036	21.531	50.673	525.661
LT2	103	103	91.376	21.177	50.615	538.484
LT2	103.125	103.125	91.375	21.176	50.549	544.646
LT2	103.25	103.25	90.763	21.88	50.472	541.403
LT2	103.375	103.375	89.403	22.975	50.385	527.271
LT2	103.5	103.5	87.383	23.919	50.288	509.593
LT2	103.625	103.625	85.765	24.286	50.181	496.915
LT2	103.75	103.75	85.774	24.081	50.068	489.663
LT2	103.875	103.875	88.116	23.47	49.948	491.762
LT2	104	104	91.37	22.696	49.825	505.421
LT2	104.125	104.125	94.131	22.112	49.7	517.913
LT2	104.25	104.25	94.875	21.993	49.576	521.809
LT2	104.375	104.375	93.865	22.329	49.456	521.816
LT2	104.5	104.5	92.063	22.799	49.341	521.786
LT2	104.625	104.625	90.601	23.096	49.233	518.363
LT2	104.75	104.75	89.504	23.119	49.134	511.579
LT2	104.875	104.875	88.192	23.131	49.044	506.501
LT2	105	105	86.009	23.491	48.965	503.336
LT2	105.125	105.125	82.982	24.248	48.897	499.432
LT2	105.25	105.25	79.522	25.236	48.84	497.708
LT2	105.375	105.375	77.021	26.078	48.797	500.786
LT2	105.5	105.5	76.649	26.363	48.769	503.859
LT2	105.625	105.625	78.481	25.869	48.755	506.243
LT2	105.75	105.75	80.502	24.864	48.758	509.978
LT2	105.875	105.875	81.371	24.076	48.774	513.118
LT2	106	106	81.036	23.903	48.801	514.615
LT2	106.125	106.125	80.717	24.109	48.84	510.45
LT2	106.25	106.25	81.149	24.353	48.886	496.095
LT2	106.375	106.375	82.029	24.586	48.94	475.417
LT2	106.5	106.5	82.393	24.902	48.998	457.46
LT2	106.625	106.625	81.623	25.254	49.059	445.002
LT2	106.75	106.75	79.97	25.617	49.12	444.713
LT2	106.875	106.875	78.688	26.057	49.178	456.23
LT2	107	107	78.725	26.618	49.231	470.671
LT2	107.125	107.125	79.746	27.197	49.273	481.095
LT2	107.25	107.25	81.077	27.465	49.303	486.821
LT2	107.375	107.375	82.221	27.146	49.321	486.728
LT2	107.5	107.5	82.952	26.258	49.322	486.56
LT2	107.625	107.625	83.277	25.264	49.309	489.519
LT2	107.75	107.75	83.426	24.49	49.28	492.116
LT2	107.875	107.875	83.745	23.828	49.232	496.089
LT2	108	108	84.426	23.132	49.165	502.597
LT2	108.125	108.125	85.818	22.623	49.076	503.069
LT2	108.25	108.25	87.765	22.6	48.965	492.76
LT2	108.375	108.375	89.339	22.932	48.831	476.98
LT2	108.5	108.5	89.372	23.308	48.671	459.026
LT2	108.625	108.625	88.114	23.602	48.487	432.905
LT2	108.75	108.75	86.723	23.806	48.279	400.449
LT2	108.875	108.875	86.18	23.95	48.047	382.825
LT2	109	109	86.389	24.176	47.795	385.898
LT2	109.125	109.125	86.855	24.624	47.525	400.397
LT2	109.25	109.25	87.273	25.186	47.24	427.197
LT2	109.375	109.375	87.221	25.511	46.945	462.654
LT2	109.5	109.5	86.296	25.366	46.644	483.208
LT2	109.625	109.625	84.706	24.822	46.338	474.717
LT2	109.75	109.75	83.358	24.096	46.031	450.7
LT2	109.875	109.875	83.311	23.414	45.723	419.178
LT2	110	110	84.373	22.979	45.417	388.856
LT2	110.125	110.125	85.741	22.876	45.111	379.784
LT2	110.25	110.25	86.342	23.158	44.808	400.405
LT2	110.375	110.375	85.69	23.701	44.512	418.765
LT2	110.5	110.5	84.141	24.416	44.225	429.135
LT2	110.625	110.625	83.32	25.223	43.954	443.962
LT2	110.75	110.75	83.999	25.988	43.702	453.47
LT2	110.875	110.875	84.973	26.47	43.473	455.634
LT2	111	111	84.786	26.542	43.269	470.436
LT2	111.125	111.125	83.486	26.285	43.09	491.558
LT2	111.25	111.25	82.311	25.822	42.936	502.456
LT2	111.375	111.375	81.826	25.3	42.804	501.687
LT2	111.5	111.5	81.828	24.898	42.69	489.834
LT2	111.625	111.625	82.325	24.925	42.596	477.282
LT2	111.75	111.75	83.178	25.428	42.515	476.598
LT2	111.875	111.875	83.584	26.15	42.445	480.806
LT2	112	112	83.131	26.56	42.386	489.312
LT2	112.125	112.125	82.552	26.4	42.335	506.526
LT2	112.25	112.25	83.356	25.784	42.289	520.561
LT2	112.375	112.375	85.484	24.982	42.251	522.721
LT2	112.5	112.5	87.945	24.238	42.217	519.823
LT2	112.625	112.625	89.537	23.787	42.188	510.344
LT2	112.75	112.75	90.181	23.783	42.16	489.051
LT2	112.875	112.875	90.127	24.12	42.132	461.499
LT2	113	113	89.745	24.386	42.097	444.58
LT2	113.125	113.125	89.184	24.191	42.052	445.579
LT2	113.25	113.25	88.599	23.649	41.994	456.381
LT2	113.375	113.375	88.091	23.186	41.919	473.911
LT2	113.5	113.5	87.703	23.141	41.827	494.299
LT2	113.625	113.625	87.505	23.531	41.717	503.74
LT2	113.75	113.75	87.149	24.097	41.588	498.727
LT2	113.875	113.875	86.271	24.562	41.448	494.197
LT2	114	114	84.738	24.822	41.334	494.998
LT2	114.125	114.125	83.369	24.877	41.336	495.834
LT2	114.25	114.25	83.071	24.754	41.504	495.468
LT2	114.375	114.375	83.852	24.343	41.844	496.952
LT2	114.5	114.5	84.903	23.675	42.27	501.18
LT2	114.625	114.625	85.967	22.934	42.718	501.386
LT2	114.75	114.75	87.026	22.307	43.165	490.706
LT2	114.875	114.875	87.491	22.012	43.608	479.024
LT2	115	115	86.723	22.189	44.047	473.128
LT2	115.125	115.125	85.063	22.668	44.483	468.822
LT2	115.25	115.25	83.105	23.205	44.914	466.022
LT2	115.375	115.375	81.511	23.813	45.344	466.786
LT2	115.5	115.5	80.542	24.453	45.772	467.288
LT2	115.625	115.625	80.074	24.858	46.201	463.992
LT2	115.75	115.75	79.591	25.005	46.633	455.953
LT2	115.875	115.875	78.714	25.336	47.07	446.564
LT2	116	116	78.18	26.02	47.513	442.487
LT2	116.125	116.125	78.857	26.851	47.963	444.852
LT2	116.25	116.25	80.145	27.617	48.412	445.595
LT2	116.375	116.375	80.703	28.164	48.824	445.592
LT2	116.5	116.5	80.241	27.968	49.098	455.207
LT2	116.625	116.625	79.86	26.899	49.193	468.194
LT2	116.75	116.75	80.6	25.417	49.125	465.99
LT2	116.875	116.875	81.632	24.348	48.967	450.908
LT2	117	117	81.911	23.865	48.789	444.664
LT2	117.125	117.125	81.31	23.797	48.607	444.427
LT2	117.25	117.25	81.162	23.841	48.424	443.715
LT2	117.375	117.375	82.505	23.758	48.242	456.161
LT2	117.5	117.5	85.149	23.372	48.061	480.048
LT2	117.625	117.625	87.806	22.846	47.882	495.597
LT2	117.75	117.75	89.418	22.463	47.707	504.977
LT2	117.875	117.875	89.89	22.328	47.536	512.913
LT2	118	118	89.83	22.133	47.368	514.042
LT2	118.125	118.125	90.353	21.633	47.2	509.121
LT2	118.25	118.25	92.078	21.04	47.034	502.514
LT2	118.375	118.375	94.256	20.891	46.867	497.823
LT2	118.5	118.5	94.746	21.368	46.699	496.066
LT2	118.625	118.625	92.423	22.249	46.53	494.591
LT2	118.75	118.75	87.881	23.118	46.359	492.775
LT2	118.875	118.875	82.89	23.823	46.186	490.818
LT2	119	119	78.629	24.298	46.01	486.787
LT2	119.125	119.125	76.183	24.373	45.83	484.112
LT2	119.25	119.25	76.314	23.959	45.646	489.928
LT2	119.375	119.375	78.751	23.341	45.457	500.873
LT2	119.5	119.5	82.046	22.749	45.262	510.385
LT2	119.625	119.625	83.995	22.329	45.058	516.995
LT2	119.75	119.75	84.463	22.078	44.844	521.491
LT2	119.875	119.875	84.633	21.965	44.617	520.546
LT2	120	120	85.581	21.859	44.374	515.025
LT2	120.125	120.125	87.44	21.667	44.113	512.349
LT2	120.25	120.25	90.197	21.404	43.83	513.768
LT2	120.375	120.375	93.163	21.054	43.523	514.464
LT2	120.5	120.5	94.608	20.588	43.189	512.885
LT2	120.625	120.625	93.118	20.182	42.824	508.673
LT2	120.75	120.75	90.057	20.116	42.427	502.017
LT2	120.875	120.875	86.754	20.369	41.999	495.137
LT2	121	121	84.135	20.713	41.536	492.23
LT2	121.125	121.125	82.828	21.104	41.045	496.059
LT2	121.25	121.25	83.344	21.722	40.531	504.265
LT2	121.375	121.375	84.681	22.534	39.996	508.921
LT2	121.5	121.5	85.593	23.02	39.449	510.16
LT2	121.625	121.625	85.955	22.864	38.897	508.907
LT2	121.75	121.75	86.802	22.329	38.347	499.176
LT2	121.875	121.875	87.731	21.981	37.808	486.193
LT2	122	122	87.735	22.05	37.294	479.09
LT2	122.125	122.125	86.543	22.431	36.82	475.792
LT2	122.25	122.25	84.937	23.001	36.396	476.801
LT2	122.375	122.375	84.736	23.577	36.043	487.889
LT2	122.5	122.5	86.433	23.78	35.767	498.783
LT2	122.625	122.625	88.875	23.431	35.575	502.013
LT2	122.75	122.75	90.413	22.632	35.486	501.706
LT2	122.875	122.875	90.765	21.799	35.496	500.247
LT2	123	123	90.797	21.122	35.614	497.777
LT2	123.125	123.125	91.514	20.663	35.857	500.825
LT2	123.25	123.25	92.793	20.33	36.213	508.779
LT2	123.375	123.375	93.389	20.113	36.688	514.989
LT2	123.5	123.5	92.6	20.121	37.281	513.078
LT2	123.625	123.625	90.893	20.4	37.975	503.428
LT2	123.75	123.75	89.331	20.905	38.77	490.717
LT2	123.875	123.875	87.89	21.488	39.652	477.641
LT2	124	124	85.986	22.096	40.608	464.388
LT2	124.125	124.125	83.998	22.714	41.631	459.146
LT2	124.25	124.25	82.837	23.335	42.702	463.234
LT2	124.375	124.375	83.261	23.992	43.801	468.756
LT2	124.5	124.5	84.515	24.719	44.906	474.823
LT2	124.625	124.625	84.826	25.42	45.994	483.958
LT2	124.75	124.75	82.918	25.789	47.047	491.932
LT2	124.875	124.875	80.139	25.574	48.048	494.391
LT2	125	125	78.499	25.066	48.992	491.614
LT2	125.125	125.125	79.084	24.61	49.871	481.779
LT2	125.25	125.25	80.582	24.386	50.679	467.513
LT2	125.375	125.375	82.178	24.324	51.417	455.581
LT2	125.5	125.5	83.349	24.327	52.078	452.052
LT2	125.625	125.625	84.058	24.278	52.664	457.482
LT2	125.75	125.75	84.534	24.044	53.18	470.204
LT2	125.875	125.875	84.548	23.626	53.622	485.159
LT2	126	126	84.126	23.254	54.001	494.974
LT2	126.125	126.125	83.384	22.984	54.322	498.454
LT2	126.25	126.25	82.692	22.696	54.581	499.26
LT2	126.375	126.375	82.514	22.295	54.79	500.689
LT2	126.5	126.5	83.572	21.871	54.951	503.13
LT2	126.625	126.625	85.671	21.73	55.068	502.948
LT2	126.75	126.75	87.201	22.086	55.152	497.596
LT2	126.875	126.875	85.842	22.989	55.211	489.817
LT2	127	127	82.474	24.213	55.255	482.123
LT2	127.125	127.125	79.433	25.419	55.292	474.011
LT2	127.25	127.25	78.214	26.129	55.327	470.694
LT2	127.375	127.375	77.956	26.048	55.362	476.001
LT2	127.5	127.5	77.777	25.429	55.401	484.854
LT2	127.625	127.625	77.324	24.892	55.443	492.829
LT2	127.75	127.75	76.884	24.66	55.49	499.605
LT2	127.875	127.875	77.119	24.425	55.539	502.95
LT2	128	128	77.948	23.926	55.59	502.848
LT2	128.125	128.125	78.765	23.374	55.641	502.387
LT2	128.25	128.25	78.511	23.029	55.691	500.79
LT2	128.375	128.375	77.579	23.031	55.737	498.424
LT2	128.5	128.5	76.978	23.37	55.782	498.104
LT2	128.625	128.625	77.6	23.913	55.823	499.213
LT2	128.75	128.75	79.373	24.187	55.861	497.76
LT2	128.875	128.875	81.456	24.109	55.896	492.368
LT2	129	129	82.471	24.147	55.929	478.787
LT2	129.125	129.125	81.885	24.599	55.957	454.013
LT2	129.25	129.25	79.846	25.082	55.981	425.766
LT2	129.375	129.375	78.005	24.953	55.998	413.507
LT2	129.5	129.5	77.595	24.372	56.007	419.437
LT2	129.625	129.625	79.181	23.712	56.005	438.724
LT2	129.75	129.75	81.989	23.172	55.99	468.155
LT2	129.875	129.875	84.941	22.902	55.96	494.904
LT2	130	130	86.427	23.256	55.909	498.721
LT2	130.125	130.125	85.949	24.321	55.835	478.719
LT2	130.25	130.25	83.711	25.603	55.738	456.036
LT2	130.375	130.375	80.807	26.515	55.612	441.248
LT2	130.5	130.5	77.859	26.854	55.459	427.298
LT2	130.625	130.625	75.177	26.705	55.279	416.186
LT2	130.75	130.75	73.917	26.174	55.068	419.054
LT2	130.875	130.875	74.731	25.513	54.831	428.357
LT2	131	131	77.019	24.885	54.568	434.805
LT2	131.125	131.125	79.106	24.36	54.278	446.891
LT2	131.25	131.25	80.615	24.09	53.968	470.675
LT2	131.375	131.375	82.203	24.358	53.638	490.978
LT2	131.5	131.5	84.01	25.093	53.292	489.526
LT2	131.625	131.625	84.932	25.789	52.933	474.726
LT2	131.75	131.75	84.247	26.003	52.564	456.412
LT2	131.875	131.875	83.008	25.66	52.189	440.139
LT2	132	132	82.164	24.962	51.811	430.546
LT2	132.125	132.125	81.635	24.249	51.434	427.3
LT2	132.25	132.25	81.044	23.963	51.065	426.518
LT2	132.375	132.375	80.644	24.304	50.708	425.863
LT2	132.5	132.5	80.821	25.032	50.374	423.927
LT2	132.625	132.625	81.497	25.557	50.066	428.638
LT2	132.75	132.75	82.703	25.582	49.791	444.709
LT2	132.875	132.875	83.74	25.146	49.558	464.83
LT2	133	133	83.776	24.64	49.368	481.818
LT2	133.125	133.125	83.001	24.361	49.225	493.49
LT2	133.25	133.25	82.926	24.204	49.133	501.988
LT2	133.375	133.375	84.349	23.837	49.087	511.764
LT2	133.5	133.5	86.023	23.13	49.091	521.034
LT2	133.625	133.625	86.457	22.547	49.139	525.083
LT2	133.75	133.75	84.962	22.48	49.229	518.835
LT2	133.875	133.875	81.936	22.894	49.362	492.503
LT2	134	134	78.893	23.281	49.533	456.042
LT2	134.125	134.125	78.18	23.421	49.741	425.391
LT2	134.25	134.25	80.746	23.292	49.987	410.501
LT2	134.375	134.375	85.576	22.897	50.266	411.911
LT2	134.5	134.5	89.744	22.263	50.578	430.302
LT2	134.625	134.625	91.181	21.75	50.919	454.614
LT2	134.75	134.75	90.028	21.638	51.282	471.872
LT2	134.875	134.875	87.86	21.909	51.661	474.167
LT2	135	135	86.098	22.229	52.046	460.199
LT2	135.125	135.125	85.229	22.446	52.429	438.206
LT2	135.25	135.25	84.959	22.614	52.8	419.693
LT2	135.375	135.375	84.768	22.929	53.151	409.967
LT2	135.5	135.5	84.174	23.466	53.479	409.486
LT2	135.625	135.625	83.212	24.148	53.773	418.366
LT2	135.75	135.75	82.218	24.769	54.038	432.33
LT2	135.875	135.875	81.189	25.354	54.271	445.324
LT2	136	136	80.172	26.136	54.471	447.204
LT2	136.125	136.125	79.201	27.079	54.641	440.339
LT2	136.25	136.25	78.169	27.839	54.781	434.761
LT2	136.375	136.375	77.31	27.992	54.891	436.905
LT2	136.5	136.5	77.171	27.6	54.972	442.538
LT2	136.625	136.625	77.392	26.962	55.023	444.726
LT2	136.75	136.75	76.943	26.248	55.044	441.459
LT2	136.875	136.875	75.878	25.447	55.037	437.395
LT2	137	137	75.515	24.768	54.998	425.596
LT2	137.125	137.125	76.074	24.584	54.934	400.801
LT2	137.25	137.25	76.497	24.979	54.846	383.199
LT2	137.375	137.375	75.877	25.62	54.739	392.949
LT2	137.5	137.5	74.806	26.113	54.618	412.504
LT2	137.625	137.625	74.423	26.308	54.489	436.403
LT2	137.75	137.75	75.228	26.088	54.357	468.57
LT2	137.875	137.875	77.084	25.506	54.224	492.097
LT2	138	138	78.445	24.838	54.095	487.777
LT2	138.125	138.125	78.368	24.479	53.97	463.365
LT2	138.25	138.25	77.146	24.502	53.851	440.998
LT2	138.375	138.375	76.489	24.781	53.737	431.737
LT2	138.5	138.5	77.106	25.161	53.629	429.56
LT2	138.625	138.625	77.948	25.67	53.527	436.909
LT2	138.75	138.75	77.986	26.278	53.43	453.933
LT2	138.875	138.875	78.186	26.732	53.339	465.033
LT2	139	139	79.517	26.873	53.255	469.259
LT2	139.125	139.125	81.031	26.569	53.178	478.087
LT2	139.25	139.25	81.604	25.853	53.109	487.041
LT2	139.375	139.375	81.401	24.883	53.049	491.019
LT2	139.5	139.5	81.74	23.986	52.998	496.31
LT2	139.625	139.625	82.434	23.338	52.956	502.185
LT2	139.75	139.75	82.075	22.955	52.923	502.246
LT2	139.875	139.875	81.19	22.839	52.898	500.952
LT2	140	140	81.36	23.183	52.88	501.49
LT2	140.125	140.125	82.612	24.064	52.868	493.165
